stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
759,610,"Ridgetop at Santa Fe Lane",,47.665568,-122.668705,,,,,,0
760,611,"Ridgetop at Shipside",,47.663585,-122.667245,,,,,,0
761,612,"Ridgetop at Derryfield",,47.662286,-122.667918,,,,,,0
762,613,"Ridgetop at Boardwalk",,47.660671,-122.669963,,,,,,0
763,614,"Ridgetop at Hillsboro",,47.658648,-122.670367,,,,,,0
764,616,"Ridgetop at Myhre",,47.654158,-122.679588,,,,,,0
765,617,"Suquamish Way before Whale Dancer Ct",,47.720722,-122.569996,,,,,,0
766,618,"Division Ave at Center St",,47.731832,-122.558203,,,,,,0
767,619,"Augusta at Winfred",,47.737069,-122.552402,,,,,,0
768,62,"Lebo Blvd at Stephenson",,47.583539,-122.637320,,,,,,0
769,620,"Miller Bay at Pebble Beach Rd",,47.740950,-122.553360,,,,,,0
770,621,"Augusta at James St.",,47.735228,-122.552484,,,,,,0
771,622,"Bucklin Hill at Crosspointe Apts.",,47.650514,-122.678799,,,,,,0
772,623,"Ridgetop at Levin",,47.654015,-122.685203,,,,,,0
773,624,"Ridgetop at Mickelberry",,47.654171,-122.683226,,,,,,0
774,625,"Ridgetop at Blaine",,47.654150,-122.685537,,,,,,0
775,626,"Kitsap Mall Blvd at Silverdale Way",,47.654341,-122.691379,,,,,,0
777,628,"Bucklin Hill at Olson",,47.650281,-122.673044,,,,,,0
778,629,"Bucklin Hill at Spinnaker",,47.650409,-122.668961,,,,,,0
779,63,"Lebo Blvd at Lent Ln",,47.583021,-122.636363,,,,,,0
780,630,"Bucklin Hill at Spinnaker 2",,47.650402,-122.664944,,,,,,0
781,631,"Nels Nelson at Silver",,47.646557,-122.661093,,,,,,0
782,632,"Nels Nelson at Creekside",,47.643431,-122.661044,,,,,,0
783,633,"Nels Nelson at Fairwood",,47.637815,-122.661035,,,,,,0
784,634,"Nels Nelson at Fairgrounds",,47.632933,-122.661008,,,,,,0
790,64,"Lebo Blvd across from Belmont Terrace",,47.582652,-122.633758,,,,,,0
793,642,"Bucklin Hill at Social Security",,47.650433,-122.681124,,,,,,0
794,643,"Bethel at Lincoln",,47.523872,-122.631259,,,,,,0
795,644,"Bucklin Hill at Blaine",,47.650660,-122.688210,,,,,,0
796,645,"Randall Way at Danwood",,47.651794,-122.695418,,,,,,0
797,646,"Randall Way across from the Wellington Apts.",,47.654585,-122.695482,,,,,,0
798,648,"Oddfellows at W. Blakely",,47.598373,-122.535730,,,,,,0
799,65,"Lebo Blvd at Juniper",,47.582475,-122.632300,,,,,,0
800,650,"Bay at Rockwell (Comfort Inn)",,47.542794,-122.629628,,,,,,0
801,651,"Bay at Mitchell",,47.542418,-122.625972,,,,,,0
802,652,"Mile Hill at Olney",,47.534027,-122.610024,,,,,,0
803,653,"Bethel at Mile Hill",,47.536346,-122.627256,,,,,,0
804,654,"Bethel at Bay St",,47.541082,-122.626715,,,,,,0
805,655,"Mile Hill at Fircrest",,47.533999,-122.598911,,,,,,0
806,656,"Towne Square Mall",,47.532815,-122.621771,,,,,,0
807,657,"Mitchell at St. Gabriel",,47.531139,-122.627829,,,,,,0
808,658,"Mitchell at 2232",,47.528342,-122.629163,,,,,,0
809,659,"Mitchell at Beck (First Lutheran P&R)",,47.525305,-122.629900,,,,,,0
810,660,"Lincoln at Mitchell",,47.523626,-122.629904,,,,,,0
811,661,"Lincoln at Greendale",,47.523021,-122.627384,,,,,,0
812,663,"Hoover at Lund",,47.519762,-122.625594,,,,,,0
813,664,"Lund at Harris",,47.519395,-122.622702,,,,,,0
814,665,"Lund at Chase",,47.519393,-122.618105,,,,,,0
815,666,"Branson at Alson",,47.513422,-122.615182,,,,,,0
816,667,"Branson at Berger",,47.515559,-122.615144,,,,,,0
817,668,"Berger at Del Tormey",,47.515808,-122.617180,,,,,,0
818,669,"Chase at Kerri Ct",,47.517944,-122.617765,,,,,,0
819,670,"Bay St at One Stop Plaza (All State)",,47.543833,-122.624479,,,,,,0
820,671,"Beach Dr at Olney Ave",,47.546660,-122.612620,,,,,,0
821,672,"Bethel at Blueberry Rd (China Sun)",,47.508643,-122.631331,,,,,,0
822,673,"Bethel at Salmonberry",,47.513082,-122.631299,,,,,,0
823,674,"Bethel at Walmart",,47.516175,-122.631150,,,,,,0
824,675,"Bethel at Vallair (Safeway)",,47.518007,-122.631096,,,,,,0
825,676,"Mitchell at Lincoln",,47.522821,-122.630545,,,,,,0
826,677,"Mitchell at Beck (First Lutheran P&R)",,47.525131,-122.629780,,,,,,0
827,678,"Mitchell at Rill Chapel",,47.531145,-122.627528,,,,,,0
828,679,"Mitchell at Towne Square",,47.533858,-122.625867,,,,,,0
829,68,"Old Wheaton Way at Seattle Ct",,47.580064,-122.625923,,,,,,0
830,680,"Mitchell at Taylor",,47.535282,-122.625544,,,,,,0
831,681,"Mitchell at South Kitsap High School",,47.536760,-122.625237,,,,,,0
832,682,"Mitchell at Dekalb",,47.539702,-122.625609,,,,,,0
833,683,"Bay at Mitchell",,47.542617,-122.625975,,,,,,0
834,684,"Bay at Rockwell (Comfort Inn)",,47.542877,-122.630215,,,,,,0
835,685,"Bethel Rd at Mitchell Rd",,47.521229,-122.631058,,,,,,0
836,686,"Division at County Courthouse",,47.538018,-122.637747,,,,,,0
837,687,"Cline at Taylor",,47.536137,-122.639352,,,,,,0
838,688,"Kendall at Cline",,47.534315,-122.638835,,,,,,0
839,689,"Sidney at Givens Community Center",,47.533243,-122.636543,,,,,,0
840,69,"Old Wheaton Way at Schley",,47.577721,-122.622022,,,,,,0
841,690,"Sidney at Melcher",,47.530872,-122.636555,,,,,,0
842,691,"Sidney at Radey St.",,47.529741,-122.637663,,,,,,0
843,692,"Sidney at Forest Park",,47.528344,-122.639308,,,,,,0
844,693,"Sidney at South",,47.527212,-122.640705,,,,,,0
845,694,"Sidney at Tremont",,47.525852,-122.642101,,,,,,0
846,695,"Tremont at Flower",,47.525327,-122.645190,,,,,,0
847,696,"Pottery at Lippert",,47.517643,-122.652516,,,,,,0
848,697,"Pottery at May",,47.523772,-122.652353,,,,,,0
849,698,"S Kitsap Blvd at Tremont",,47.523242,-122.656395,,,,,,0
850,699,"S Kitsap Blvd at Pottery",,47.522320,-122.654143,,,,,,0
851,7,"Old Wheaton Way at Schley",,47.577911,-122.621963,,,,,,0
852,70,"Old Wheaton Way at Mountain View Dr",,47.577268,-122.621279,,,,,,0
853,700,"Pottery at May",,47.523797,-122.652170,,,,,,0
854,701,"Lippert at Pottery (Becky)",,47.518290,-122.650257,,,,,,0
855,702,"Tremont at Flower",,47.525151,-122.644866,,,,,,0
856,703,"Sidney at Tremont",,47.525753,-122.641997,,,,,,0
857,704,"Sidney at South",,47.527194,-122.640604,,,,,,0
858,705,"Sidney at Forest Park",,47.528335,-122.639185,,,,,,0
859,706,"Sidney at Radey St.",,47.529539,-122.637726,,,,,,0
860,707,"Sidney at Melcher",,47.530919,-122.636387,,,,,,0
861,708,"Sidney across from Givens Community Center",,47.533247,-122.636361,,,,,,0
862,709,"Kendall at Cline",,47.534373,-122.638686,,,,,,0
863,71,"Old Wheaton Way at E. 18th St.",,47.576660,-122.619092,,,,,,0
864,710,"Cline at Taylor",,47.536477,-122.639269,,,,,,0
865,711,"Division at County Courthouse",,47.537959,-122.637950,,,,,,0
866,712,"Sidney at Kitsap",,47.540512,-122.636249,,,,,,0
867,713,"Sidney at Division St.",,47.537727,-122.636373,,,,,,0
868,714,"Sidney at Keyway Apts",,47.521161,-122.644814,,,,,,0
869,715,"Tremont at Roland",,47.525199,-122.650101,,,,,,0
870,716,"Sidney at Lippert",,47.518440,-122.646275,,,,,,0
871,717,"Randall Way at Silverdale Way",,47.661374,-122.686650,,,,,,0
872,718,"Pottery at Cedar Heights Middle School",,47.515925,-122.652564,,,,,,0
873,719,"Bay at Arnold Ave",,47.547152,-122.618096,,,,,,0
874,72,"Old Wheaton Way at Parkside Dr",,47.574934,-122.618515,,,,,,0
875,720,"Retsil Veteran's Home",,47.544562,-122.616463,,,,,,0
876,721,"Olney at Horstman",,47.539334,-122.611489,,,,,,0
877,722,"Olney at Horstman",,47.539308,-122.611369,,,,,,0
878,723,"Olney at Sprague",,47.537123,-122.609819,,,,,,0
879,724,"Olney at Orlando",,47.537314,-122.609813,,,,,,0
880,725,"Olney at Mile Hill",,47.535097,-122.609551,,,,,,0
881,726,"Albertsons Plaza",,47.535380,-122.611404,,,,,,0
882,727,"Mile Hill at Roosevelt",,47.534104,-122.614236,,,,,,0
883,728,"Mile Hill at Retsil (PO Armory)",,47.534122,-122.618256,,,,,,0
884,729,"Mile Hill at Wolves Road",,47.534093,-122.622814,,,,,,0
885,73,"Old Wheaton Way at E 14th St.",,47.572774,-122.617667,,,,,,0
886,730,"Bethel at Mile Hill",,47.534117,-122.628440,,,,,,0
887,731,"Bethel across from the Post Office",,47.530584,-122.630919,,,,,,0
888,732,"Bethel at West Sound Treatment Center",,47.526162,-122.631393,,,,,,0
889,733,"Bethel at Lund",,47.521075,-122.631277,,,,,,0
890,734,"Walmart",,47.517973,-122.628324,,,,,,0
891,735,"Bethel at Salmonberry",,47.513205,-122.631551,,,,,,0
892,736,"Bethel at Blueberry Rd",,47.508695,-122.631484,,,,,,0
893,738,"Fred Meyer Port Orchard",,47.503668,-122.627971,,,,,,0
894,739,"Sidney at Berry Lake",,47.509992,-122.652744,,,,,,0
895,74,"Old Wheaton Way at Harkins",,47.571387,-122.617165,,,,,,0
896,740,"Sidney at Sidney Glen Elementary",,47.506073,-122.652839,,,,,,0
897,741,"Sidney at Sedgwick Loop",,47.498428,-122.653109,,,,,,0
898,742,"Sidney at Sidney Meadows (Safeway)",,47.496810,-122.652899,,,,,,0
899,743,"Sidney at Sedgwick (Chevron)",,47.498482,-122.652939,,,,,,0
900,744,"Sidney at Sidney Glen Elementary",,47.506100,-122.652693,,,,,,0
901,745,"Sidney at Berry Lake",,47.510169,-122.652642,,,,,,0
902,746,"Pottery at Cedar Heights Middle School",,47.516094,-122.652262,,,,,,0
903,747,"Pottery at Life Care Center",,47.517307,-122.652232,,,,,,0
904,748,"Lippert at Pottery (Becky)",,47.518223,-122.649847,,,,,,0
905,749,"Lippert at Sidney",,47.518217,-122.646688,,,,,,0
906,75,"Washington at 6th St.",,47.568274,-122.623863,,,,,,0
907,750,"Sidney at Keyway Apartments",,47.520799,-122.644898,,,,,,0
908,751,"Bethel at Sedgwick Plaza",,47.505978,-122.631370,,,,,,0
909,757,"Bethel at Kitsap Chiropractic",,47.540470,-122.627281,,,,,,0
910,758,"Bethel at the Mattress Store",,47.536330,-122.627474,,,,,,0
911,759,"Mile Hill at PO Armory",,47.533954,-122.618835,,,,,,0
912,76,"Washington at 5th St.",,47.566287,-122.624073,,,,,,0
913,760,"Mile Hill at Roosevelt",,47.533986,-122.613724,,,,,,0
914,761,"Olney at Beach Dr",,47.546598,-122.612451,,,,,,0
915,762,"Jackson at Maple",,47.531962,-122.609718,,,,,,0
916,763,"Jackson at Fir",,47.530163,-122.609860,,,,,,0
917,764,"Madrona at Sequoia",,47.530142,-122.604868,,,,,,0
918,765,"Madrona at Hidden Terrace Ln",,47.531388,-122.601811,,,,,,0
919,766,"Jackson at Lund",,47.518773,-122.609951,,,,,,0
920,767,"Jackson at Rustlewood",,47.515280,-122.609946,,,,,,0
921,769,"Salmonberry at Branson Dr",,47.512161,-122.614621,,,,,,0
922,770,"Jackson at Colvea",,47.511145,-122.610072,,,,,,0
923,771,"Jackson at Travera",,47.509462,-122.610125,,,,,,0
924,772,"Travera at Eastwood",,47.509983,-122.613451,,,,,,0
925,773,"Eastwood at Calaveras",,47.510866,-122.613470,,,,,,0
926,774,"Lund at Chase",,47.519518,-122.618271,,,,,,0
927,775,"Lund at Harris",,47.519539,-122.622820,,,,,,0
928,776,"Hoover at Greendale",,47.520778,-122.625436,,,,,,0
929,777,"Lincoln at Greendale",,47.523077,-122.627611,,,,,,0
930,778,"Lincoln at Mitchell",,47.523767,-122.629888,,,,,,0
931,779,"Lund at Jackson",,47.519328,-122.609164,,,,,,0
932,78,"Sylvan Way at Spruce Ave",,47.595671,-122.621719,,,,,,0
933,780,"Lund at Phillips",,47.519510,-122.604864,,,,,,0
934,781,"Lund at Conifer Park",,47.521249,-122.602999,,,,,,0
935,782,"Lund at Greenbriar",,47.522661,-122.602824,,,,,,0
936,783,"Madrona at White Cedar",,47.524259,-122.601766,,,,,,0
937,784,"Madrona at Red Spruce (Rotary Park)",,47.524490,-122.600341,,,,,,0
938,785,"Madrona at Lodgepole",,47.524874,-122.597880,,,,,,0
939,786,"Madrona at Fircrest",,47.525720,-122.596159,,,,,,0
940,787,"Madrona at Aspen",,47.528921,-122.591784,,,,,,0
941,788,"Madrona at Village Green Apts.",,47.530611,-122.594510,,,,,,0
942,79,"Perry Ave at E. 11th St.",,47.570763,-122.613827,,,,,,0
943,791,"Madrona at Village Ln",,47.530359,-122.596323,,,,,,0
944,792,"Madrona at Hidden Terrace",,47.531546,-122.601733,,,,,,0
945,793,"Madrona at Sequoia",,47.530161,-122.605151,,,,,,0
946,794,"Ash at Jackson",,47.527391,-122.609509,,,,,,0
947,795,"Bay at Arnold Ave",,47.547366,-122.617609,,,,,,0
948,797,"Bay St across from One Stop Plaza",,47.543872,-122.624584,,,,,,0
949,798,"Madrona at Village Ln",,47.530233,-122.596208,,,,,,0
950,8,"Old Wheaton Way at Seattle Ct",,47.579926,-122.625301,,,,,,0
951,80,"Perry Ave at E. 13th St.",,47.572508,-122.613778,,,,,,0
952,800,"Madrona at Aspen",,47.528912,-122.592031,,,,,,0
953,801,"Madrona at Fircrest",,47.525879,-122.596232,,,,,,0
954,802,"Jackson at Tamarack",,47.530404,-122.609514,,,,,,0
955,803,"Jackson at Maple",,47.532045,-122.609553,,,,,,0
956,804,"Madrona at Lodgepole",,47.525031,-122.598040,,,,,,0
957,805,"Madrona at Red Spruce (Rotary Park)",,47.524633,-122.600282,,,,,,0
958,806,"Madrona at White Cedar",,47.524515,-122.601792,,,,,,0
959,807,"Lund at Madrona (Greenbrier)",,47.522700,-122.602948,,,,,,0
960,808,"Lund at Conifer Park",,47.521249,-122.603130,,,,,,0
961,809,"Lund at Buckingham Dr",,47.520006,-122.604371,,,,,,0
962,81,"Perry Ave at E. 16th St.",,47.574213,-122.613767,,,,,,0
963,810,"Old Clifton at Llyod Parkway",,47.521690,-122.666295,,,,,,0
964,811,"Youth Services Center",,47.520166,-122.666684,,,,,,0
965,812,"Lund at Jackson",,47.519431,-122.609235,,,,,,0
966,813,"Jackson at Salmonberry",,47.512228,-122.609983,,,,,,0
967,816,"Mullenix Park & Ride",,47.468221,-122.621971,,,,,,0
968,817,"Mullenix at Olalla Valley Rd (Fire Station Park & Ride)",,47.468830,-122.572832,,,,,,0
969,818,"Southworth Ferry Dock",,47.512890,-122.495953,,,,,,0
970,819,"Mullenix at Olalla Valley Rd (Fire Station Park & Ride)",,47.468926,-122.573039,,,,,,0
971,82,"Perry Ave at E. 18th St.",,47.576330,-122.613713,,,,,,0
972,820,"Finn Hill at Hwy 3",,47.752012,-122.662158,,,,,,0
973,821,"Finn Hill across from Terasse Drive",,47.749604,-122.658609,,,,,,0
974,822,"Finn Hill at Cedar",,47.748067,-122.656327,,,,,,0
975,823,"Front at Torval Canyon",,47.745536,-122.650666,,,,,,0
976,824,"Front at Jensen St",,47.742349,-122.649930,,,,,,0
977,825,"Front at Sunset",,47.739560,-122.649543,,,,,,0
978,826,"Front at Jensen",,47.735179,-122.647291,,,,,,0
979,827,"Front at Young",,47.733428,-122.645641,,,,,,0
980,828,"Hostmark at 8th",,47.733388,-122.639841,,,,,,0
981,829,"W. Kingston Rd at Chris Lane",,47.794987,-122.534051,,,,,,0
982,83,"Perry Ave at Cascade Trail",,47.579020,-122.613601,,,,,,0
983,830,"Front at Jensen St",,47.734949,-122.646590,,,,,,0
984,831,"Hwy 305 at Iverson St",,47.738284,-122.638535,,,,,,0
985,832,"7th Ave.at Iverson",,47.737629,-122.641840,,,,,,0
986,833,"Viking Ave at Bovela",,47.740062,-122.658981,,,,,,0
987,834,"Viking Ave at Bovela",,47.739951,-122.658732,,,,,,0
988,835,"11th St & Naval Ave",,47.571094,-122.645466,,,,,,0
989,836,"11th St & Naval Ave",,47.570936,-122.645438,,,,,,0
990,837,"Front & Torval Canyon",,47.745889,-122.650533,,,,,,0
991,838,"Silverdale Way at Crestview",,47.688049,-122.669692,,,,,,0
992,839,"Finn Hill at Cedar",,47.748491,-122.656623,,,,,,0
993,84,"Perry Ave at Holman",,47.580521,-122.613451,,,,,,0
994,840,"Finn Hill at Staffordshire",,47.750110,-122.659009,,,,,,0
995,841,"Finn Hill at Hwy 3",,47.752089,-122.661992,,,,,,0
996,842,"Olympic College - Poulsbo",,47.765183,-122.663050,,,,,,0
997,843,"Olhava Way at Walmart",,47.756547,-122.660165,,,,,,0
998,844,"Hwy 305 at Hostmark",,47.732451,-122.637161,,,,,,0
999,845,"Hwy 305 at Baywatch",,47.723231,-122.631075,,,,,,0
1000,846,"Hwy 305 at Delate",,47.715468,-122.614669,,,,,,0
1001,847,"Hwy 305 at Seminole",,47.713563,-122.611540,,,,,,0
1002,848,"Hwy 305 at Lemolo Shore",,47.707220,-122.601500,,,,,,0
1003,849,"Hwy 305 at Cedar Glen RV Park",,47.705845,-122.595826,,,,,,0
1004,85,"Perry Ave at Mt. View Middle School",,47.582442,-122.613578,,,,,,0
1005,850,"Hwy 305 at Masi Shop",,47.708382,-122.583836,,,,,,0
1006,851,"Hwy 305 at Suquamish Way",,47.713828,-122.570026,,,,,,0
1007,852,"Hwy 305 at Adas Will",,47.705398,-122.560475,,,,,,0
1008,853,"Hwy 305 at Seabold",,47.700613,-122.557616,,,,,,0
1009,854,"Hwy 305 at Hidden Cove",,47.690638,-122.551358,,,,,,0
1010,855,"Hwy 305 at Day",,47.680265,-122.540308,,,,,,0
1011,856,"Hwy 305 at Lovgreen",,47.672436,-122.532594,,,,,,0
1012,857,"Hwy 305 at Koura",,47.664770,-122.527082,,,,,,0
1013,858,"Hwy 305 at Sportsman club",,47.653039,-122.523499,,,,,,0
1014,859,"Hwy 305 at Madison",,47.643825,-122.519340,,,,,,0
1015,86,"Magnuson at Perry Ave",,47.583886,-122.614598,,,,,,0
1016,860,"Hwy 305 at High School",,47.636376,-122.515613,,,,,,0
1017,861,"Bainbridge Island Ferry Terminal",,47.623693,-122.511537,,,,,,0
1018,862,"208 High School Road",,47.635853,-122.519218,,,,,,0
1019,863,"New Brooklyn at Northtown",,47.642989,-122.527259,,,,,,0
1020,864,"Madison at Ordway Elementary",,47.640699,-122.521103,,,,,,0
1021,865,"High School at Safeway",,47.635673,-122.519248,,,,,,0
1022,866,"Winslow Way at Ericksen (Town & Country)",,47.624890,-122.518388,,,,,,0
1023,867,"Madison at City Hall",,47.626407,-122.520903,,,,,,0
1024,869,"Madison at Knechtel",,47.630233,-122.520893,,,,,,0
1025,87,"Magnuson at Fir",,47.583896,-122.616414,,,,,,0
1026,870,"Madison at Wallace",,47.631955,-122.520911,,,,,,0
1027,871,"Madison at High School",,47.634930,-122.520927,,,,,,0
1028,872,"High School at Grow",,47.635901,-122.524631,,,,,,0
1029,873,"High School at Commodore",,47.635908,-122.527889,,,,,,0
1030,874,"High School at Capstan",,47.635941,-122.530228,,,,,,0
1031,875,"Bethany Lutheran Park & Ride",,47.634351,-122.536979,,,,,,0
1032,876,"High School at Weaver",,47.635811,-122.531384,,,,,,0
1033,877,"High School at Commodore",,47.635719,-122.527555,,,,,,0
1034,878,"High School at Grow",,47.635793,-122.524880,,,,,,0
1035,879,"High School at Madison",,47.635699,-122.522881,,,,,,0
1036,88,"Magunson at Schley",,47.583971,-122.618037,,,,,,0
1037,880,"Madison at High School Rd",,47.634930,-122.521091,,,,,,0
1038,881,"Madison at Wallace",,47.631875,-122.521115,,,,,,0
1039,882,"Madison at Knechtel",,47.630248,-122.521114,,,,,,0
1040,883,"Madison at Madrona",,47.627737,-122.521143,,,,,,0
1041,884,"Madison at Winslow Way (Across from City Hall)",,47.626151,-122.521146,,,,,,0
1042,885,"Hwy 305 at Day Rd",,47.679573,-122.539229,,,,,,0
1043,886,"Hwy 305 at Madison",,47.644252,-122.519408,,,,,,0
1044,887,"Hwy 305 at Manitou Beach",,47.653704,-122.523163,,,,,,0
1045,888,"Winslow Way at Town & Country Market",,47.624781,-122.518322,,,,,,0
1046,889,"Wyatt at Cosgrove",,47.628517,-122.530184,,,,,,0
1047,89,"Schley at Callahan",,47.584934,-122.618894,,,,,,0
1048,890,"Wallace at Blue Herron",,47.632082,-122.519459,,,,,,0
1049,891,"American Legion Park & Ride",,47.621464,-122.543645,,,,,,0
1050,892,"Hwy 305 at Suquamish Way",,47.714052,-122.570581,,,,,,0
1051,893,"Suquamish Way at Hwy 305",,47.714647,-122.570606,,,,,,0
1052,894,"Suquamish Way at Whale Dancer",,47.722491,-122.569005,,,,,,0
1053,895,"Suquamish Way at Division",,47.728780,-122.559488,,,,,,0
1054,896,"Division at Geneva (Suq Way P&R)",,47.733376,-122.558166,,,,,,0
1055,897,"Miller Bay at Barrett",,47.748837,-122.562249,,,,,,0
1056,898,"Miller Bay at Lincoln",,47.753244,-122.562544,,,,,,0
1057,899,"Miller Bay at Sid Price",,47.760327,-122.562060,,,,,,0
1058,90,"Schley at Sheridan",,47.588078,-122.618759,,,,,,0
1059,903,"George's Corner Park & Ride",,47.812379,-122.540343,,,,,,0
1060,904,"Hwy 104 at Barber Cutoff",,47.808385,-122.518104,,,,,,0
1061,905,"Hwy 104 at Myrtle",,47.804097,-122.507601,,,,,,0
1062,906,"Hwy 104 at Lindvog",,47.802682,-122.503690,,,,,,0
1063,907,"Hwy 104 at Arco AM/PM Station",,47.801751,-122.501482,,,,,,0
1064,908,"Hwy 104 at 2nd",,47.800102,-122.498835,,,,,,0
1065,91,"Sheridan at Callahan",,47.588239,-122.616520,,,,,,0
1066,910,"Hwy 104 at Bannister",,47.801263,-122.499623,,,,,,0
1067,911,"Hwy 104 at Grocery Outlet",,47.802037,-122.501649,,,,,,0
1068,912,"Hwy 104 at Myrtle",,47.804326,-122.507311,,,,,,0
1069,914,"Miller Bay at Quail Tr",,47.760366,-122.562231,,,,,,0
1070,915,"Miller Bay at Lincoln",,47.753215,-122.562699,,,,,,0
1071,916,"Augusta at Geneva",,47.733552,-122.552500,,,,,,0
1072,917,"Geneva at Division",,47.733452,-122.558187,,,,,,0
1073,918,"Suquamish Way & Division",,47.728559,-122.560510,,,,,,0
1074,919,"Suquamish Way at Totten",,47.722410,-122.569493,,,,,,0
1075,92,"Sheridan at Perry Ave",,47.588181,-122.614389,,,,,,0
1076,920,"Ridgetop at Hillsboro",,47.659592,-122.670169,,,,,,0
1077,921,"Hwy 305 at Sandy Hook",,47.711316,-122.578683,,,,,,0
1078,922,"Hwy 305 at Cedar Glen RV Park",,47.705995,-122.594940,,,,,,0
1080,924,"Hwy 305 at Creative Dr",,47.708783,-122.603614,,,,,,0
1081,925,"Hwy 305 at Seminole",,47.713636,-122.611372,,,,,,0
1082,926,"Hwy 305 at Noll",,47.715977,-122.615157,,,,,,0
1083,927,"Hwy 305 at Johnson",,47.719633,-122.621782,,,,,,0
1084,928,"Hwy 305 at Baywatch",,47.723392,-122.630952,,,,,,0
1085,929,"Warren at 6th St.",,47.566920,-122.632806,,,,,,0
1086,93,"Perry Ave at 30th St.",,47.590429,-122.613384,,,,,,0
1087,930,"Fred Meyer",,47.609570,-122.629040,,,,,,0
1088,931,"Silverdale Way at Bennington Dr",,47.687591,-122.669680,,,,,,0
1089,932,"Viking Ave at Hwy 308",,47.705070,-122.660039,,,,,,0
1090,933,"Viking Ave at Sherman Hill",,47.730585,-122.663958,,,,,,0
1091,934,"Viking Way Ave at Hwy 308",,47.704980,-122.660288,,,,,,0
1092,935,"Poulsbo Junction Park & Ride",,47.746916,-122.654898,,,,,,0
1093,936,"Viking Ave at Hallman Rd",,47.717466,-122.659941,,,,,,0
1094,937,"Ridgetop at Pinnacle",,47.674586,-122.667745,,,,,,0
1095,938,"Viking Way at Lark Ln",,47.718053,-122.659740,,,,,,0
1096,939,"Viking Ave at Liberty",,47.741740,-122.657494,,,,,,0
1097,94,"Perry Ave at Denny",,47.592950,-122.613303,,,,,,0
1098,940,"Gateway Fellowship Park & Ride (8th Ave. at Hostmark)",,47.733682,-122.640226,,,,,,0
1099,941,"Front at Jensen",,47.742493,-122.649763,,,,,,0
1100,942,"Lincoln Dr at 10th Ave.",,47.737041,-122.635231,,,,,,0
1101,943,"Lincoln Dr at 12th Ave.",,47.737301,-122.632732,,,,,,0
1102,944,"Lincoln Rd at Caldart",,47.738544,-122.628393,,,,,,0
1103,945,"Caldart at Mesford",,47.737375,-122.628021,,,,,,0
1104,946,"Hostmark & 11th Ave.",,47.733429,-122.635066,,,,,,0
1105,947,"Hostmark & Caldart",,47.733508,-122.629521,,,,,,0
1106,948,"Caldart at Mesford",,47.737329,-122.627756,,,,,,0
1107,949,"Lincoln & Caldart",,47.738528,-122.628913,,,,,,0
1108,95,"Perry at Sylvan Way",,47.595136,-122.613232,,,,,,0
1109,950,"Lincoln & 12th Ave.",,47.737464,-122.632955,,,,,,0
1110,951,"Hostmark at Caldart",,47.733695,-122.629684,,,,,,0
1111,952,"Hostmark at 11th Ave.",,47.733572,-122.634404,,,,,,0
1112,953,"Lincoln & 10th Ave.",,47.737181,-122.635297,,,,,,0
1113,954,"Hwy 305 at Lincoln",,47.737466,-122.637819,,,,,,0
1114,955,"Viking Way at Anderson Ln NW",,47.735555,-122.661626,,,,,,0
1115,956,"Viking Way at Anderson Lane NW",,47.735283,-122.662022,,,,,,0
1116,957,"Jensen Way at Iverson St",,47.737585,-122.646872,,,,,,0
1117,958,"7th Ave at Liberty",,47.741176,-122.640082,,,,,,0
1118,959,"Iverson St at Library",,47.736293,-122.640345,,,,,,0
1119,96,"Sylvan Way at Forest",,47.595697,-122.615849,,,,,,0
1120,961,"Front at Sunset",,47.739035,-122.649148,,,,,,0
1123,965,"Lindvig Way at 3rd Ave",,47.747153,-122.653109,,,,,,0
1124,966,"Jensen Way at Iverson St",,47.737367,-122.646706,,,,,,0
1125,967,"Viking Ave at Finn Hill",,47.746872,-122.655281,,,,,,0
1126,968,"Viking Ave at Edvard",,47.743620,-122.656655,,,,,,0
1127,969,"Lindvig Way at 3rd Ave",,47.746987,-122.653343,,,,,,0
1128,97,"Sylvan Way at Harbel",,47.595680,-122.619847,,,,,,0
1129,970,"Olhava Way at Walmart",,47.756461,-122.659874,,,,,,0
1130,971,"Viking Ave at Edvard",,47.744081,-122.656023,,,,,,0
1131,972,"Viking Ave at Sherman Hill",,47.730369,-122.664210,,,,,,0
1132,974,"Kitsap Way at Pershing",,47.568153,-122.670001,,,,,,0
1133,975,"Viking Ave at Nordic Cove",,47.721643,-122.660487,,,,,,0
1134,976,"Mile Hill at Wolves Road",,47.533906,-122.622603,,,,,,0
1135,977,"Mile Hill at Jackson",,47.533906,-122.608040,,,,,,0
1136,978,"Mile Hill at Harrison",,47.533922,-122.602025,,,,,,0
1137,979,"Mile Hill at Village Ln",,47.533971,-122.594732,,,,,,0
1138,98,"Sylvan Way at Almira",,47.595658,-122.623572,,,,,,0
1139,980,"Mile Hill at Baby Doll",,47.533939,-122.590457,,,,,,0
1140,981,"Mile Hill at Saddle Club (Long Lake Rd)",,47.533887,-122.583249,,,,,,0
1141,982,"Mile Hill at Woods",,47.533914,-122.568916,,,,,,0
1142,983,"Mile Hill at Nebraska",,47.533950,-122.562205,,,,,,0
1143,984,"California at Legrand",,47.534461,-122.556865,,,,,,0
